15,MIZORAM                                           ,1508,SAIHA                                             ,2012-13,87,26,0,51,0,0,0,1,1,15,0,1,0,0,0,0,72,22,0,40,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86,100,0,98.08,0,0,0,98.9,86,40,0,52,0,0,0,178,0,0,0,0,0,0,0,0,7,1,0,8,0,0,0,16,45,5,0,19,0,0,0,70,19,6,0,1,0,0,0,79,23,0,51,0,0,0,486,342,0,230,0,0,0,0,301,257,0,132,0,0,0,0,77,39,0,48,0,0,0,0,90,36,0,22,0,0,0,0,41,45,0,45,0,0,0,0,97.7,96.77,0,100,0,0,0,97.7,96.77,0,100,0,0,0,3720,3571,2549,2614,0,0,2330,2373,0,0,0,0,3459,3365,0,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,17.07,0,21.15,0,0,0,6,14,0,14,0,0,0,5,15,0,28,0,0,0,85,26,0,51,0,0,0,85,26,0,51,0,0,0,86,41,0,52,0,0,0,8,7,4,2,211,211
15,MIZORAM                                           ,1505,SERCHHIP                                          ,2012-13,84,15,0,68,0,0,0,0,5,10,0,0,0,0,0,0,57,11,0,46,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,98.88,72,0,98.53,0,0,0,95.05,88,25,0,68,0,0,0,181,72,0,0,0,0,0,0,72,14,1,0,1,0,0,0,16,41,8,0,15,0,0,0,64,4,10,0,5,0,0,0,78,0,0,67,0,0,0,380,220,0,283,0,0,0,0,98,114,0,153,0,0,0,0,131,35,0,57,0,0,0,0,159,70,0,80,0,0,0,0,59,13,0,62,0,0,0,0,91.67,0,0,98.53,0,0,0,91.67,0,0,98.53,0,0,0,1638,1413,2399,2335,13,2,2248,2195,7,3,164,198,1743,1539,5,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,8,0,0,0,0,0,83,16,0,63,0,0,0,6,13,0,46,0,0,0,78,0,0,67,0,0,0,76,1,0,67,0,0,0,88,25,0,68,0,0,0,6,5,11,2,201,203
13,NAGALAND                                          ,1306,DIMAPUR                                           ,2012-13,195,76,2,64,4,3,13,0,17,57,38,0,0,92,3,0,178,61,0,61,1,1,11,0,11,33,7,0,0,45,2,0,2,0,0,1,0,0,0,3,7,1,0,1,0,0,0,9,0,0,0,0,100,100,100,100,100,100,100,100,134,117,38,26,3,93,13,424,274,250,0,17,0,0,0,541,0,1,1,0,0,0,0,2,97,10,2,48,0,1,1,159,56,1,0,16,1,0,0,126,65,0,29,1,1,10,1183,1222,742,306,22,1073,105,0,739,987,715,240,10,966,68,0,107,65,5,16,11,7,9,0,337,170,22,50,1,100,28,0,33,97,126,13,17,129,28,0,78.46,98.68,0,48.44,75,33.33,100,77.95,98.68,0,46.88,75,33.33,92.31,13880,13214,3940,4107,5470,5188,3100,2917,92,82,38,46,12247,11421,638,594,15,3,8,2,3,3,1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,79,92,38,18,3,91,12,14,64,36,12,4,86,14,160,74,0,39,3,2,12,189,75,2,55,3,2,13,161,124,38,60,4,92,14,97,67,65,34,192,197
13,NAGALAND                                          ,1310,KIPHIRE                                           ,2012-13,91,0,0,32,1,0,13,0,6,9,1,0,0,9,1,0,91,0,0,32,0,0,13,0,6,9,1,0,0,9,1,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,9,0,0,0,0,90.72,88.89,100,56.25,100,100,85.71,84.05,63,4,1,11,1,9,9,98,732,0,0,0,0,0,0,732,37,0,0,6,0,0,3,46,18,1,0,15,1,0,2,37,13,0,0,1,1,0,1,77,0,0,12,0,0,10,485,62,30,67,3,101,56,0,148,9,11,20,1,36,9,0,148,19,9,20,0,35,30,0,189,34,10,27,2,30,17,0,0,0,0,0,0,0,1,0,98.9,0,0,56.25,0,0,92.31,97.8,0,0,56.25,0,0,92.31,3114,3174,774,946,1746,1636,517,592,0,0,0,0,2684,2778,307,335,0,0,54,20,0,0,0,0,0,0,0,0,0,0,0,0,78.35,77.78,0,40.63,100,77.78,71.43,1,1,1,7,1,6,4,2,2,1,16,1,8,10,84,0,0,17,0,0,11,90,0,0,16,0,0,12,79,8,1,27,1,9,13,25,16,54,12,196,210
13,NAGALAND                                          ,1307,KOHIMA                                            ,2012-13,164,0,1,64,3,4,14,0,16,17,18,0,1,44,0,0,135,0,0,51,1,2,13,0,14,12,3,0,1,18,0,0,2,0,0,14,0,2,0,18,4,0,0,7,0,0,0,11,0,0,0,0,96.67,100,100,100,100,100,100,98.27,119,15,14,31,4,41,14,238,66,0,0,141,0,0,0,207,9,0,0,5,0,0,0,14,129,0,0,50,0,0,9,188,43,0,0,27,0,0,0,109,0,0,27,2,0,12,999,163,309,197,21,459,51,0,660,125,304,149,13,389,25,0,56,19,5,15,0,13,15,0,283,19,0,33,8,57,11,0,222,41,145,97,23,249,47,0,89.02,0,0,68.75,33.33,0,42.86,88.41,0,0,53.13,33.33,0,42.86,3780,4196,1807,2100,1224,1362,1149,1456,39,40,26,34,3158,3531,321,436,0,0,40,35,0,0,0,0,0,0,0,0,0,0,0,0,94.44,100,100,100,100,100,100,34,12,18,28,4,46,10,17,12,19,29,4,47,13,144,0,0,52,2,0,14,161,0,1,60,2,2,14,167,17,18,63,4,48,13,36,38,2,5,196,204
13,NAGALAND                                          ,1309,LONGLENG                                          ,2012-13,73,5,0,20,0,0,12,0,13,8,0,0,0,7,0,0,73,5,0,19,0,0,12,0,13,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,5,0,0,0,0,96.51,100,0,95,0,100,100,97.1,65,12,0,16,0,6,6,105,149,0,0,2,0,193,35,379,12,0,0,2,0,1,4,19,25,2,0,8,0,0,4,39,23,0,0,8,0,0,0,45,3,0,7,0,0,8,431,99,0,96,0,85,64,0,231,39,0,45,0,72,18,0,68,17,0,15,0,2,20,0,131,43,0,36,0,11,26,0,18,0,0,0,0,7,5,0,78.08,100,0,60,0,0,83.33,84.93,100,0,60,0,0,83.33,2558,2660,772,965,1098,1100,205,261,1,0,0,0,510,544,178,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.51,100,0,95,0,100,100,2,3,0,4,0,7,4,2,5,0,13,0,6,10,63,5,0,11,0,0,11,66,3,0,13,0,0,12,80,13,0,20,0,7,12,31,17,25,10,181,183
13,NAGALAND                                          ,1303,MOKOKCHUNG                                        ,2012-13,194,1,1,59,2,0,33,0,7,20,12,0,0,19,1,0,162,0,0,45,1,0,26,0,6,19,2,0,0,5,0,0,3,0,0,3,0,0,0,6,2,0,0,2,0,0,0,4,0,0,0,0,100,100,100,100,100,100,100,100,173,15,13,55,2,17,29,304,23,0,0,9,0,0,0,32,2,1,0,1,0,0,1,5,84,2,0,35,0,0,3,124,13,0,0,3,0,0,1,171,0,0,26,1,0,28,1180,179,165,201,5,178,131,0,654,110,153,115,2,133,62,0,94,15,4,3,0,5,11,0,432,54,8,83,3,40,58,0,147,26,73,71,4,51,80,0,91.24,0,0,42.37,100,0,93.94,92.27,0,0,47.46,100,0,93.94,5030,4529,1823,1828,1798,1668,1677,1697,81,87,44,48,4716,4205,323,302,7,6,74,65,1,2,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,75,11,13,30,2,17,23,14,16,12,28,1,17,33,184,0,0,36,2,0,32,172,1,1,51,1,0,31,193,21,13,59,2,19,34,33,48,23,12,197,197
13,NAGALAND                                          ,1301,MON                                               ,2012-13,201,0,0,70,4,1,18,0,24,26,2,0,0,23,0,0,191,0,0,70,2,0,17,0,23,21,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,8,0,0,0,0,100,100,100,100,100,100,100,100,160,25,2,33,3,23,13,259,468,0,0,23,0,0,0,491,54,0,0,15,0,0,6,75,78,2,0,54,0,0,2,136,44,0,0,39,1,0,2,101,0,0,21,2,0,9,1228,229,21,252,13,252,57,0,612,154,15,160,7,212,17,0,170,17,0,13,3,8,10,0,446,58,6,79,3,32,30,0,99,19,14,29,6,11,28,0,84.58,0,0,54.29,75,0,72.22,83.58,0,0,47.14,75,0,72.22,8951,10439,1955,2425,2989,4416,1587,1941,67,93,13,16,7198,8268,423,434,0,0,154,124,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,22,15,2,15,4,23,9,8,7,2,36,4,23,15,157,0,0,36,3,0,15,134,0,0,35,3,0,16,195,23,2,64,3,24,16,67,36,78,19,192,197
13,NAGALAND                                          ,1311,PEREN                                             ,2012-13,107,12,0,29,3,0,14,0,9,11,2,0,0,13,0,0,107,12,0,29,1,0,14,0,9,11,2,0,0,13,0,0,0,0,0,1,0,0,0,1,5,1,0,3,0,0,0,9,0,0,0,0,90.52,100,100,96.55,100,100,100,93.97,69,22,1,25,3,11,11,142,98,20,0,58,0,0,0,176,16,4,0,3,0,0,3,26,76,12,0,22,0,0,5,115,23,3,0,5,2,0,1,83,11,0,10,2,0,12,548,152,25,70,19,128,64,0,356,88,20,48,18,103,32,0,53,19,0,0,0,3,7,0,139,45,5,22,1,22,25,0,79,59,16,7,22,44,36,0,88.79,100,0,100,33.33,0,100,85.98,100,0,58.62,33.33,0,100,3822,3895,871,954,2952,3090,60,75,1,2,0,0,506,501,470,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.52,100,100,100,100,100,100,17,6,1,10,3,12,12,5,9,2,15,3,12,13,92,12,0,13,1,0,14,100,12,0,29,3,0,13,77,15,2,21,3,13,11,25,21,22,13,191,202
13,NAGALAND                                          ,1308,PHEK                                              ,2012-13,147,0,0,60,3,0,22,0,19,16,2,0,1,20,0,0,144,0,0,59,1,0,22,0,19,14,2,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,97.59,100,100,73.33,100,100,100,93.1,142,9,1,30,2,18,18,220,57,0,0,0,0,0,0,57,29,0,0,12,0,0,6,47,40,1,0,37,1,0,3,82,24,0,0,3,0,0,0,123,0,0,31,2,0,21,774,145,46,96,15,250,59,0,438,48,46,48,10,158,15,0,70,35,0,10,0,24,26,0,266,62,0,38,5,68,18,0,10,0,0,0,0,0,0,0,89.8,0,0,51.67,66.67,0,100,89.8,0,0,51.67,66.67,0,100,6773,6693,2594,2674,619,677,2445,2532,28,69,129,144,6278,6223,162,144,0,0,26,13,0,1,0,0,0,0,0,0,0,0,0,0,97.59,100,100,71.67,100,100,100,23,12,2,27,3,17,14,3,7,2,29,3,16,22,131,0,0,32,2,0,22,40,0,0,13,2,0,5,130,15,2,40,4,20,20,17,21,25,11,194,201
13,NAGALAND                                          ,1302,TUENSANG                                          ,2012-13,153,8,0,51,2,2,19,0,12,11,2,1,0,14,0,0,148,6,0,50,1,1,17,0,11,11,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,8,0,0,0,0,100,100,100,82.69,100,100,100,96.73,117,15,2,30,1,14,12,191,0,0,0,75,0,0,0,75,31,1,0,3,0,0,2,37,34,0,0,36,0,0,1,71,15,0,0,37,0,0,1,133,7,0,20,2,1,15,997,189,45,185,9,174,77,0,354,104,45,133,3,120,29,0,227,23,0,6,6,23,16,0,458,62,0,46,0,31,32,0,16,7,68,7,0,16,23,0,97.39,100,0,37.25,50,50,94.74,97.39,100,0,35.29,0,50,89.47,7398,8191,2119,2447,1605,1362,999,1167,3,4,2,5,5101,5574,371,325,1,1,3,3,1,1,3,3,0,0,0,0,0,0,0,0,100,100,100,82.69,100,100,100,6,8,2,6,1,13,8,5,11,2,14,2,15,16,150,8,0,30,2,1,18,129,6,0,42,2,2,17,21,4,2,3,1,5,1,42,28,48,12,181,180
13,NAGALAND                                          ,1305,WOKHA                                             ,2012-13,150,6,1,41,2,0,20,0,13,19,2,0,0,21,0,0,135,3,0,40,1,0,18,0,11,16,2,0,0,7,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,0,71.17,88,100,31.71,100,95.24,70,69.09,103,17,2,18,1,20,15,176,72,0,0,18,0,0,0,90,32,0,0,4,0,0,5,41,69,1,0,30,0,0,3,103,50,1,0,7,0,0,1,104,6,0,10,2,0,16,758,215,41,116,17,234,76,0,404,111,41,67,3,145,21,0,78,60,0,26,2,27,18,0,276,44,0,23,12,62,37,0,50,34,12,0,4,81,8,0,80.67,100,0,36.59,100,0,90,80.67,100,0,36.59,100,0,90,5447,6501,1415,1724,4789,5725,1244,1540,3,3,3,3,4954,5933,1208,1467,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,58.9,56,100,19.51,50,80.95,50,16,10,2,7,2,15,10,10,16,3,11,1,21,18,120,6,0,17,2,0,17,42,1,0,6,2,0,11,143,24,3,27,1,20,18,22,17,40,9,199,202
13,NAGALAND                                          ,1304,ZUNHEBOTO                                         ,2012-13,220,1,0,94,1,0,18,0,3,23,3,0,0,27,0,0,203,0,0,89,0,0,14,0,2,18,1,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,92.38,100,100,41.49,100,100,100,81.54,127,21,3,35,1,26,17,230,163,0,0,0,0,0,0,163,19,0,0,4,0,0,3,26,57,6,0,76,0,1,0,140,42,0,0,10,0,0,1,193,0,0,29,1,0,16,1213,212,46,204,6,303,118,0,764,118,43,147,6,227,69,0,62,19,0,12,0,28,26,0,387,75,3,45,0,48,23,0,40,0,38,26,0,26,2,0,78.64,0,0,36.17,100,0,72.22,90.91,0,0,39.36,100,0,94.44,8004,8198,1383,1506,1583,1588,1281,1421,13,11,3,3,7216,7305,462,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.38,100,100,40.43,100,100,100,20,11,3,22,1,25,15,3,15,3,31,1,25,16,202,0,0,34,1,0,18,203,1,0,41,0,0,16,207,24,3,92,1,27,17,19,12,30,8,194,204
21,ORISSA                                            ,2115,ANGUL                                             ,2012-13,956,493,2,68,1,22,113,0,17,37,7,34,0,10,120,0,923,479,0,68,0,22,104,0,12,28,7,34,0,7,115,0,36,2,0,2,0,0,26,66,77,2,0,6,0,1,0,86,0,0,0,0,93.47,97.07,88.89,92.23,100,93.94,95.71,94.7,971,541,9,100,1,32,219,1873,2693,111,0,243,0,61,0,3108,341,100,0,45,0,4,81,571,545,33,0,22,0,3,100,703,240,13,0,0,0,1,0,613,355,0,48,1,19,62,2783,3088,158,245,23,288,942,0,1383,1658,152,96,20,199,413,0,644,672,3,83,0,39,276,0,740,735,3,64,3,50,246,0,172,147,22,30,0,3,167,0,87.97,90.49,0,85.29,0,82.61,25.76,86.09,89.27,0,82.35,0,86.96,45.96,51046,48747,23947,23149,3748,4359,16293,20221,327,727,2736,2762,38854,43610,1289,1866,293,917,281,500,20,323,0,158,8,16,0,1,0,1,0,0,54.95,33.89,44.44,20.59,100,32.26,27.52,75,156,9,28,1,19,152,56,95,8,15,1,10,63,881,466,0,65,1,22,102,878,474,2,66,0,0,1,67,27,0,5,0,2,13,391,242,472,179,221,221
21,ORISSA                                            ,2108,BALASORE                                          ,2012-13,1522,618,1,205,0,5,259,0,29,37,0,253,0,5,255,0,1454,583,0,199,0,4,239,0,25,27,0,248,0,2,241,0,63,1,0,20,0,0,115,199,21,0,0,20,0,0,0,41,0,0,0,0,35.33,50.15,0,30.66,0,75,60.34,41.85,1520,668,1,418,0,11,487,3105,1086,0,0,985,0,0,0,2071,358,44,0,290,0,0,181,873,373,28,1,170,0,1,254,827,388,7,0,0,0,0,0,995,461,0,156,0,4,176,5166,3928,36,1032,0,137,1747,0,3140,2383,36,392,0,118,686,0,1033,798,0,360,0,10,628,0,885,712,0,243,0,14,465,0,507,326,0,114,0,10,443,0,91.82,93.42,0,90.74,0,60,18.16,90.18,89.09,0,87.13,0,80,58.55,109721,106045,48176,48112,2668,2472,36936,38092,491,749,4055,4303,102074,101406,817,824,1027,1250,212,549,0,249,99,430,65,25,0,15,0,2,18,0,5.02,15.44,0,4.02,0,27.27,13.33,382,343,1,93,0,12,301,100,85,1,27,0,9,56,1465,600,0,201,0,4,231,1400,586,0,192,0,0,8,1504,653,1,440,0,12,524,1114,612,1120,377,220,220
21,ORISSA                                            ,2101,BARGARH                                           ,2012-13,999,559,1,103,0,45,114,0,6,29,1,49,0,20,151,0,954,539,0,100,0,45,100,0,4,24,0,47,0,10,148,0,49,3,0,7,0,0,32,91,72,9,1,23,0,3,0,108,0,0,0,0,78.95,85.17,100,85.03,0,95.65,98.43,84.13,949,582,2,133,0,63,231,1960,2336,863,324,1288,0,949,0,5760,497,165,0,74,0,12,158,906,630,24,0,39,0,2,129,824,95,6,0,0,0,0,1,815,506,0,92,0,42,89,2837,3412,57,355,0,645,971,0,1472,2097,57,149,0,430,424,0,831,826,0,136,0,95,322,0,537,488,0,67,0,129,258,0,32,51,0,7,0,0,7,0,96.4,95.36,0,96.03,0,86.96,15.77,96,96.07,0,95.36,0,84.78,54.5,51537,51002,26551,27483,1256,5315,20973,24478,637,700,3448,3027,44253,48167,409,2183,116,249,126,644,67,169,33,25,17,19,0,0,0,4,1,0,8.15,15.5,0,13.33,0,25,23.17,92,194,2,35,0,39,160,27,51,1,6,0,26,33,983,555,0,103,0,45,112,975,554,0,101,0,9,5,966,582,2,147,0,64,256,433,306,600,342,218,219
21,ORISSA                                            ,2109,BHADRAK                                           ,2012-13,1092,499,0,80,0,11,174,0,32,28,0,105,0,12,137,0,1034,472,0,76,0,8,160,0,27,20,0,96,0,8,133,0,68,2,0,4,0,0,174,248,34,0,0,12,0,0,0,46,0,0,0,0,100,100,0,100,0,100,100,100,1157,540,0,187,0,24,307,2215,1418,0,0,787,0,0,0,2205,305,62,0,99,0,3,112,581,381,12,0,53,0,1,120,567,369,9,0,0,0,1,1,464,254,0,25,0,5,52,3452,2930,0,433,0,151,640,0,2265,1872,0,191,0,123,441,0,627,568,0,164,0,18,149,0,544,496,0,84,0,10,110,0,247,167,0,42,0,5,157,0,89.32,92.45,0,90.06,0,91.67,75.91,95.11,95.03,0,90.64,0,91.67,79.93,72353,70355,37447,36348,1740,2138,18386,29687,470,444,2597,2618,42131,62553,522,718,237,66,205,47,20,16,52,9,33,13,0,2,0,1,8,0,10.03,20.07,0,11.6,0,18.18,19.63,497,314,0,91,0,21,220,38,69,0,3,0,12,28,1062,491,0,78,0,10,169,1073,495,0,80,0,1,8,1093,529,0,181,0,24,316,752,533,564,232,223,223
21,ORISSA                                            ,2124,BOLANGIR                                          ,2012-13,1355,756,2,100,1,58,124,0,19,31,1,10,0,22,154,0,1293,728,0,98,0,57,109,0,13,23,0,9,0,7,151,0,257,18,0,4,0,1,38,318,259,12,0,5,0,0,0,276,0,0,0,0,83.41,92.9,100,91.82,100,92.5,96.62,88.27,1373,788,3,112,1,76,262,2615,11043,1168,0,334,0,0,0,12545,539,305,1,43,0,14,145,1047,720,22,0,19,0,1,131,893,212,3,0,0,0,0,0,636,478,0,58,1,32,51,3173,3747,53,309,18,653,991,0,1917,2477,53,184,18,545,584,0,607,618,0,59,0,44,189,0,627,614,0,61,0,66,226,0,119,175,0,33,0,20,90,0,88.56,88.9,0,88.89,0,82.76,12.93,80.66,80.18,0,80.56,0,75.86,30.17,78226,77534,33846,32134,4624,11047,29849,30622,402,878,4653,4083,71960,74544,1769,4177,153,1288,781,727,292,375,85,135,3,3,0,2,0,0,1,0,5.99,9.53,100,6.36,100,16.67,11.79,76,149,3,34,1,30,143,17,56,3,17,1,22,24,1345,753,0,100,1,58,123,1236,691,0,90,0,1,6,1234,705,3,102,1,76,255,1009,531,1076,530,218,218
21,ORISSA                                            ,2122,BOUDH                                             ,2012-13,516,262,1,25,0,16,31,0,8,10,0,2,0,2,29,0,507,255,0,24,0,13,31,0,8,8,0,2,0,1,28,0,55,9,0,0,0,1,27,92,54,2,0,0,0,0,0,56,0,0,0,0,24.81,54.74,100,59.26,0,76.47,98.33,40.79,522,272,1,27,0,17,56,895,1208,233,0,0,0,0,0,1441,292,109,0,14,0,4,33,452,380,9,0,1,0,0,12,402,139,1,1,0,0,1,0,328,170,1,13,0,11,13,1215,1236,10,80,0,84,123,0,792,729,7,44,0,64,50,0,191,222,0,13,0,3,23,0,204,265,3,20,0,19,47,0,135,97,0,14,0,49,32,0,86.05,97.33,0,92.31,0,93.75,9.09,95.16,96.95,0,92.31,0,93.75,5.45,22405,22055,11913,12041,2423,9233,10798,11618,48,84,1607,1508,20959,21602,1210,4981,4,0,624,752,0,151,65,104,5,2,0,0,0,0,0,0,21.02,28.1,100,18.52,0,18.75,18.64,29,63,1,9,0,8,32,39,52,1,3,0,6,7,486,253,1,24,0,14,27,509,260,1,25,0,4,1,448,251,1,27,0,16,59,254,181,260,150,220,220
21,ORISSA                                            ,2112,CUTTACK                                           ,2012-13,1446,606,2,116,1,47,275,0,22,33,2,81,0,21,156,0,1293,538,0,102,0,38,232,0,9,16,0,78,0,4,142,0,96,9,0,6,0,1,114,226,41,0,1,11,0,2,4,59,0,0,0,0,99.93,100,100,100,100,100,99.07,99.83,1441,732,4,188,1,91,405,2862,1655,0,207,389,0,464,419,3134,374,53,0,81,0,1,79,588,816,30,0,66,0,1,174,1087,182,2,0,0,0,1,1,649,335,0,60,0,28,104,4818,4516,118,518,14,917,1703,0,2703,2674,112,233,14,597,790,0,943,887,0,162,0,140,445,0,1154,970,6,119,0,169,496,0,105,104,0,28,0,10,90,0,90.93,91.01,0,64.25,0,76.47,13.45,92.78,94.12,0,69.95,0,78.43,30.07,72201,72052,42535,41880,1246,1658,26346,36267,832,961,4167,3988,51801,68915,631,654,901,868,303,336,68,3,22,66,76,113,0,7,0,24,17,0,21.74,35.95,33.33,18,0,34.83,33.42,193,339,4,62,1,60,305,106,139,4,11,1,46,94,1380,591,0,115,0,42,245,1410,590,1,113,0,0,15,1507,743,4,199,1,92,442,615,442,536,197,226,226
21,ORISSA                                            ,2104,DEOGARH                                           ,2012-13,383,197,0,36,0,5,34,0,5,2,0,14,0,2,44,0,368,194,0,34,0,5,31,0,5,0,0,14,0,0,44,0,42,2,0,0,0,0,18,62,27,3,0,3,0,0,0,33,0,0,0,0,67.69,77.03,0,70,0,71.43,67.09,70.48,333,194,0,46,0,7,64,644,916,96,0,189,0,0,0,1201,143,44,0,28,0,2,34,251,282,24,0,17,0,0,39,362,152,16,0,1,0,1,1,132,100,0,14,0,3,10,1024,1014,0,119,0,56,237,0,564,504,0,51,0,42,74,0,256,254,0,45,0,9,90,0,198,236,0,26,0,5,90,0,95,79,0,8,0,4,83,0,84.97,94.95,0,95.92,0,100,5.71,85.23,95.96,0,97.96,0,100,2.86,15574,15259,6532,6598,222,539,4051,6401,127,134,881,778,10276,14164,74,120,35,288,142,155,0,82,0,51,3,10,0,0,0,0,2,0,23.02,39.32,0,24,0,57.14,17.57,41,89,0,20,0,5,56,2,32,0,8,0,2,2,374,195,0,36,0,5,30,338,178,0,33,0,0,2,365,203,0,50,0,7,80,90,60,76,36,223,224
21,ORISSA                                            ,2114,DHENKANAL                                         ,2012-13,925,434,1,76,1,15,134,0,19,42,1,69,0,4,119,0,888,405,0,74,0,14,123,0,14,33,1,68,0,1,117,0,76,2,0,1,0,0,8,87,89,2,0,14,0,0,0,105,0,0,0,0,69.35,74.22,100,57.14,100,73.68,37.98,65.42,953,473,2,142,1,18,231,1820,2517,55,0,774,0,0,0,3346,248,53,0,64,0,3,87,455,561,23,0,38,0,1,120,743,186,7,0,0,0,0,0,787,398,0,74,0,14,100,2699,2674,36,367,14,146,1019,0,1731,1700,36,189,14,110,446,0,478,469,0,98,0,14,287,0,417,473,0,64,0,13,279,0,233,183,0,60,0,47,119,0,93.73,96.08,0,94.37,0,86.67,10.22,90.81,92.4,0,92.25,0,73.33,64,47636,46053,22830,21986,1000,1332,15393,19157,195,247,2531,2733,38155,43400,336,509,532,1537,292,556,24,65,8,404,26,5,0,2,0,0,5,0,27.38,44.79,0,23.13,0,38.89,35.77,74,154,2,28,1,10,153,24,64,2,1,1,7,22,901,427,0,75,0,15,131,888,425,1,75,0,1,0,932,466,2,143,1,19,245,371,219,472,232,225,225
21,ORISSA                                            ,2120,GAJAPATI                                          ,2012-13,981,326,1,6,2,87,31,0,23,18,1,3,0,5,21,0,955,311,0,6,1,87,27,0,20,15,1,3,0,1,21,0,132,5,0,0,0,0,6,143,231,6,0,2,0,0,0,239,0,0,0,0,65.18,79.36,100,77.78,100,84.04,74.51,70.07,993,346,2,9,2,89,48,1489,6926,337,0,276,0,0,0,7539,465,115,0,1,0,23,15,619,841,53,0,1,0,7,20,922,326,8,1,0,1,1,2,632,239,0,4,2,67,21,2083,1736,28,32,17,578,256,0,1362,1206,27,21,17,391,175,0,293,225,0,4,0,57,29,0,399,311,1,7,0,111,46,0,206,138,23,8,0,74,40,0,91.04,94.5,0,66.67,0,96.63,67.44,91.04,95.11,0,66.67,0,96.63,69.77,37470,35573,11750,11196,972,1959,10494,10377,1013,1547,1944,2152,35573,33152,330,670,2535,3533,632,1592,376,756,139,865,4,2,0,0,0,2,1,0,10.22,12.61,100,11.11,100,13.33,15.56,52,96,2,6,2,44,41,41,50,2,2,2,29,8,921,322,0,6,1,87,27,895,317,1,6,1,0,,900,336,2,9,1,91,52,285,133,338,111,219,220
21,ORISSA                                            ,2119,GANJAM                                            ,2012-13,2304,929,1,88,2,108,257,0,84,123,6,103,0,38,231,0,2116,882,0,83,1,104,202,0,54,77,1,91,0,9,219,0,146,4,0,5,0,3,190,348,293,10,0,25,0,1,5,334,0,0,0,0,42.4,59,85.71,46.35,50,64.38,61.61,49.61,2386,1049,7,191,2,145,445,4225,8159,1197,0,1726,0,800,225,12107,843,219,0,86,0,25,201,1374,1054,22,0,32,0,1,107,1216,442,10,0,0,0,1,0,882,499,0,31,1,55,90,6960,6552,222,514,22,1173,1391,0,4703,4450,214,285,16,937,791,0,1051,1011,2,115,4,126,307,0,1135,1045,8,117,2,113,338,0,457,520,17,39,0,46,421,0,91.42,93.66,0,83.43,50,91.74,40.22,92.07,93.87,0,89.14,50,93.58,25.17,160026,152525,70525,71451,3896,5018,41702,63246,470,484,4872,4739,107520,146363,763,1589,841,913,448,1135,1,3,19,277,10,4,0,1,0,0,1,0,10.36,18.06,28.57,9.66,0,14.38,12.41,439,507,7,68,2,89,316,42,142,6,7,1,46,34,2083,864,0,79,1,96,243,2239,906,0,84,2,0,1,2294,1025,7,187,2,144,484,1440,1075,1926,875,221,221
21,ORISSA                                            ,2111,JAGATSINGHPUR                                     ,2012-13,920,358,1,70,0,10,159,0,7,7,1,65,0,9,125,0,899,344,0,70,0,10,150,0,7,6,0,64,0,4,123,0,32,6,0,3,0,0,88,129,34,0,0,9,0,0,1,44,0,0,0,0,48.47,62.81,100,59.18,0,80,87.41,59.08,932,436,2,135,0,25,265,1795,1137,0,0,334,0,0,7,1478,113,17,0,55,0,1,41,227,697,34,0,63,0,0,158,952,137,4,0,0,0,0,1,374,196,0,32,0,6,42,2850,2603,51,376,0,239,1029,0,1739,1585,45,189,0,186,437,0,362,404,0,59,0,22,286,0,702,611,0,120,0,31,363,0,741,522,0,130,0,24,367,0,97.62,96.69,0,96.21,0,90.91,13.08,96.76,95.86,0,96.97,0,90.91,13.08,35717,36391,22099,22165,344,427,12705,17986,220,601,1824,2066,23138,34689,241,208,271,244,119,163,57,35,17,4,53,84,0,12,0,6,5,0,13.57,24.28,0,15.28,0,25,38.74,89,183,2,29,0,18,160,21,97,1,7,0,7,52,897,356,0,70,0,10,153,886,340,0,68,0,1,0,922,443,2,137,0,24,282,204,216,230,88,221,220
